co_gt,pt08_s1_co,c6h6_gt,pt08_s2_nmhc,nox_gt,pt08_s3_nox,no2_gt,pt08_s4_no2,pt08_s5_o3,t,rh,ah,Datetime
-0.699965445,-0.582347752,-0.611808869,-0.557370804,-1.01524325,0.095013234,-1.416636665,0.30721577,-0.949246752,2.292950842,-1.250729855,1.973641117,8/19/2004 13:00
-0.283539111,-0.078165626,-0.116564026,0.040065946,-0.923375941,-0.418928257,-1.000698268,0.701784849,-0.460355383,2.509133308,-1.446256107,1.842814164,8/19/2004 17:00
-0.283539111,-0.205346703,-0.223643992,-0.086889363,-0.947551549,-0.373244569,-1.063089028,0.667721331,-0.53897108,2.236060719,-1.170219045,2.074564767,8/19/2004 18:00
-0.283539111,0.035388907,-0.116564026,0.036331966,-0.870189604,-0.498874711,-0.938307509,0.903327328,-0.35717228,1.860585911,-0.710157274,2.343445304,8/19/2004 19:00
-0.283539111,-0.032743813,-0.370878945,-0.25118447,-0.85568424,-0.422735231,-0.896713669,0.872102437,-0.278556582,1.598891347,-0.336357086,2.512897358,8/19/2004 20:00
-0.769369834,-1.072903335,-0.705503839,-0.680592134,-0.942716427,0.55565709,-1.125479787,-0.35986145,-1.295647169,2.11090245,-1.785551663,0.240993871,8/23/2004 15:00
-0.699965445,-1.141036055,-0.665348852,-0.624582439,-0.95238667,0.55565709,-1.167073627,-0.518824532,-1.298103909,2.247438744,-1.958074827,-0.041841541,8/23/2004 16:00
-0.422347889,-0.845794269,-0.357493949,-0.239982531,-0.879859847,0.178766663,-0.855119829,-0.220768753,-1.045059633,2.190548621,-1.91206865,0.015473124,8/23/2004 17:00
-0.3529435,-0.664107016,-0.317338962,-0.191440795,-0.913705698,-0.076300596,-0.79272907,0.003482738,-0.998381562,1.507867151,-1.319739121,0.434368567,8/23/2004 19:00
-0.283539111,-0.686817923,-0.210258996,-0.060751506,-0.821838389,-0.285684167,-0.397587593,0.111350544,-0.516860415,1.291684685,-1.216225222,0.303541614,8/23/2004 20:00
-0.630561056,-0.968433164,-0.45118892,-0.359469881,-0.971727157,-0.053458752,-1.063089028,-0.198059741,-0.622500259,1.029990121,-1.083957463,0.149290407,8/23/2004 22:00
-0.699965445,-0.936637895,-0.598423873,-0.542434886,-1.01524325,0.045522572,-1.291855146,-0.243477765,-0.489836269,0.961721974,-0.94018816,0.272890728,8/23/2004 23:00
-0.699965445,-0.927553533,-0.585038877,-0.527498967,-0.957221792,0.07217139,-1.208667466,-0.115739574,-0.438244718,0.745539509,-0.664151097,0.334940083,8/24/2004 0:00
-0.977583001,-1.345434214,-0.933048767,-1.042788164,-1.082934952,0.567078012,-1.603808943,-0.498954147,-0.814126021,0.59762519,-0.468624845,0.354875619,8/24/2004 2:00
-1.185796168,-1.57254328,-1.133823703,-1.416186133,-1.111945681,1.324665839,-1.874168901,-0.660755855,-1.34723872,0.47246692,-0.393864807,0.260929407,8/24/2004 4:00
-0.977583001,-1.463530928,-0.98658875,-1.121201737,-0.9813974,0.852601062,-1.312652065,-0.484761014,-1.101564665,0.301796553,-0.135080061,0.289337545,8/24/2004 5:00
-0.561156667,-0.841252087,-0.411033932,-0.299726206,-0.725135958,0.159731793,-0.085633796,-0.220768753,-1.018035487,1.940232082,-1.797053208,-0.006954354,8/24/2004 13:00
-0.283539111,-0.241684153,-0.196874,-0.057017526,-0.749311566,-0.289491141,-0.439181433,0.224895602,-0.796928838,2.201926646,-1.64178236,0.748602449,8/24/2004 17:00
-0.491752278,-0.164467071,-0.45118892,-0.344533962,-0.831508632,-0.365630621,-0.959104428,0.463340225,-0.831323205,1.394086906,-0.34785863,2.02547351,8/24/2004 19:00
-0.561156667,-0.223515428,-0.598423873,-0.531232946,-0.850849118,-0.354209699,-1.021495188,0.463340225,-0.740423805,1.132392342,0.054695419,2.099234992,8/24/2004 21:00
-0.214134722,-0.069081263,-0.317338962,-0.183972835,-0.734806201,-0.594049061,-0.584759872,0.673398584,-0.278556582,1.064124195,0.008689242,1.853778709,8/24/2004 23:00
-0.422347889,-0.418829225,-0.45118892,-0.348267942,-0.691290108,-0.396086413,-0.563962952,0.477533358,-0.413677312,0.961721974,-0.083323112,1.504906834,8/25/2004 0:00
-0.699965445,-0.809456818,-0.73227383,-0.721665911,-0.884694969,-0.038230856,-1.021495188,0.06593252,-0.647067664,0.700027411,0.215717039,1.385044426,8/25/2004 2:00
-0.977583001,-0.886673901,-0.772428818,-0.792611525,-0.942716427,0.190187585,-1.271058226,0.148252688,-0.654437886,0.654515313,0.347984798,1.439368761,8/25/2004 5:00
-0.699965445,-0.518757214,-0.504728903,-0.422947535,-0.647774014,-0.186702842,-0.688744471,0.398051817,-0.143435852,0.688649386,0.27322476,1.426161468,8/25/2004 6:00
-0.491752278,-0.550552483,-0.518113898,-0.441617434,-0.933046184,-0.152440076,-1.208667466,0.284506758,-1.128588812,1.314440734,-0.422618668,1.703265414,8/25/2004 19:00
-0.422347889,-0.700444467,-0.424418928,-0.325864064,-0.739641323,-0.15624705,-0.355993754,0.094318785,-0.725683362,0.870697778,-0.497378705,0.751841973,8/25/2004 23:00
-0.838774223,-1.027481522,-0.692118843,-0.669390195,-0.986232521,0.174959689,-1.167073627,-0.149803091,-0.94433327,0.654515313,-0.238593959,0.731158855,8/26/2004 1:00
-1.04698739,-1.377229483,-0.98658875,-1.139871636,-1.053924223,0.818338296,-1.583012023,-0.467729256,-1.278449985,0.745539509,-0.313353997,0.790965462,8/26/2004 2:00
-1.116391779,-1.445362203,-1.08028372,-1.315368681,-1.066012026,1.100054373,-1.624605863,-0.521663158,-1.34478198,0.711405435,-0.26734782,0.797693705,8/26/2004 3:00
-1.116391779,-1.495326198,-1.133823703,-1.427388072,-1.07809983,1.355121632,-1.666199702,-0.595467446,-1.359522423,0.620381239,-0.100575428,0.840305913,8/26/2004 4:00
-1.116391779,-1.386313846,-0.906278775,-0.994246428,-0.986232521,0.540429194,-1.499824344,-0.391086341,-0.89519846,0.222150381,0.43424638,0.717453174,8/28/2004 6:00
-0.283539111,-0.595974296,-0.250413983,-0.109293242,-0.6671145,-0.338981803,-0.626353711,0.202186591,-0.155719555,0.813807656,-0.439870984,0.742372594,8/28/2004 9:00
-0.699965445,-0.932095714,-0.585038877,-0.512563048,-0.933046184,0.201608507,-0.979901348,-0.226446006,-1.128588812,1.803695788,-1.549770006,0.383283757,8/28/2004 13:00
-0.075325944,-0.069081263,-0.00948406,0.144617377,-0.367336965,-0.635925775,-0.605556791,0.667721331,-0.755164248,1.724049616,-0.945938932,1.526835923,8/31/2004 17:00
-0.977583001,-1.109240785,-0.919663771,-1.005448367,-0.768652052,0.433833921,-1.042292108,-0.081676056,-0.993468081,0.59762519,0.520507962,1.526337535,9/1/2004 2:00
-1.04698739,-0.886673901,-0.785813813,-0.800079484,-0.584917434,-0.11817731,-1.000698268,-0.064644297,-0.376826204,0.24490643,0.997822049,1.326732984,9/1/2004 5:00
0.063482834,0.026304545,0.351910825,0.503079427,0.37243663,-0.761555918,0.205523082,0.750041498,0.389676847,1.314440734,-0.807920401,1.033680609,9/1/2004 10:00
-0.075325944,-0.36886523,0.151135889,0.305178504,-0.386677451,-0.506488659,-0.647150631,0.417922202,-0.556168264,1.564757273,-1.170219045,0.795949346,9/1/2004 13:00
-0.283539111,-0.509672851,0.030670927,0.185691154,-0.25612917,-0.422735231,-0.376790673,0.39521319,-0.769904692,1.542001224,-1.198972906,0.712220096,9/1/2004 14:00
-0.005921555,-0.355238686,0.284985847,0.439601773,0.014637636,-0.487453789,0.143132322,0.417922202,-0.462812123,2.042634303,-1.624530044,0.538780936,9/1/2004 16:00
0.757526723,0.11260599,1.235320545,1.261077304,0.478809304,-0.90622093,0.787836837,0.994163375,0.129262349,1.940232082,-1.578523867,0.505887302,9/1/2004 17:00
1.312761835,0.326088512,1.516405456,1.481382106,0.677049286,-1.012816202,1.245369073,1.212737612,0.419157733,1.792317764,-1.486511512,0.49392598,9/1/2004 18:00
1.590379391,0.694005199,2.078575277,1.880917932,0.56100637,-1.161288189,0.891821436,1.76059252,0.750817707,1.416842955,-1.204723678,0.507382467,9/1/2004 19:00
-0.144730333,-0.241684153,0.191290876,0.35372024,-0.082064794,-0.75394197,0.288710761,0.542821766,0.296320706,0.882075803,-0.445621756,0.844043826,9/1/2004 23:00
-0.422347889,-0.664107016,-0.357493949,-0.232514571,-0.362501843,-0.407507335,-0.314399914,0.122705049,0.023622505,0.779673582,-0.221341643,0.976615138,9/2/2004 1:00
-1.04698739,-1.245506225,-0.825968801,-0.871025098,-0.749311566,0.281554961,-0.959104428,-0.26334815,-0.504576712,0.483844945,0.267473988,1.032683832,9/2/2004 4:00
-0.908178612,-0.932095714,-0.585038877,-0.520031007,-0.749311566,-0.053458752,-1.104682867,0.085802905,-0.460355383,0.483844945,0.347984798,1.112176781,9/2/2004 6:00
-0.005921555,-0.123587439,0.003900936,0.152085337,-0.468874517,-0.495067737,-0.979901348,0.29869989,0.094867981,1.109636293,-0.641148009,0.949203777,9/7/2004 9:00
0.479909167,0.512317946,0.753460698,0.865275457,0.493314668,0.155924819,0.912618356,0.11418917,0.915419324,1.05274617,-1.181720589,0.039644961,9/8/2004 21:00
0.341100389,0.535028852,0.592840749,0.730852188,0.314415171,0.11024113,0.725446077,0.11418917,0.930159767,0.859319754,-0.986194337,0.067554711,9/8/2004 22:00
-0.075325944,-0.037285994,0.057440919,0.211829012,0.043648366,0.57469196,0.41349228,-0.226446006,0.257012857,0.893453827,-1.089708235,-0.034365716,9/8/2004 23:00
-0.491752278,-0.496046307,-0.357493949,-0.236248551,-0.299645263,1.069598581,0.163929242,-0.510308652,-0.197484144,0.836563705,-1.216225222,-0.270352619,9/9/2004 0:00
-1.255200557,-1.336349851,-1.053513728,-1.255625006,-0.737223762,2.044183927,-0.678346011,-0.879330093,-0.725683362,0.620381239,-0.945938932,-0.168432193,9/9/2004 3:00
0.063482834,0.21707616,0.61961074,0.745788107,0.701224894,0.281554961,0.663055318,0.139736808,0.362652701,1.974366156,-1.779800891,0.082007974,9/9/2004 11:00
-0.075325944,-0.055454719,0.378680817,0.525483305,0.328920536,0.525201297,0.37189844,-0.03058078,-0.13360889,1.98574418,-1.848810157,-0.079220671,9/9/2004 13:00
1.520975002,1.002873528,1.623485422,1.559795679,0.933310728,-0.491260763,1.328556752,0.928874966,2.097111527,1.553379249,-1.377246842,0.378549068,9/9/2004 19:00
-0.422347889,-0.087249988,0.151135889,0.305178504,-0.299645263,-0.007775064,-0.002446117,0.031869003,0.347912258,1.121014318,-1.032200514,0.366338552,9/9/2004 22:00
-0.422347889,-0.123587439,-0.116564026,0.028864007,-0.270634534,0.163538767,0.059944643,-0.019226274,0.239815673,0.984478023,-0.790668084,0.515605875,9/9/2004 23:00
-0.769369834,-0.632311747,-0.625193864,-0.579774682,-0.681619865,0.768847634,-0.75113523,-0.257670897,-0.593019372,0.779673582,-0.595141832,0.479472717,9/10/2004 1:00
-1.185796168,-1.100156423,-0.973203754,-1.113733778,-0.933046184,1.252333333,-1.458230504,-0.632369591,-1.010665265,0.791051607,-0.629646465,0.455550074,9/10/2004 4:00
-1.116391779,-0.968433164,-0.879508784,-0.945704692,-0.72997108,1.145738061,-1.167073627,-0.541533544,-0.814126021,0.552113092,-0.342107858,0.439601646,9/10/2004 5:00
-0.977583001,-0.795830274,-0.625193864,-0.583508662,-0.473709639,0.704129076,-0.79272907,-0.382570462,-0.44807168,0.540735068,-0.324855541,0.441346005,9/10/2004 6:00
-0.075325944,-0.069081263,0.351910825,0.499345448,0.536830762,0.144503897,0.41349228,0.046062135,0.207878046,1.450977028,-1.521016145,-0.022404394,9/10/2004 10:00
0.202291612,0.017220182,0.699920715,0.816733721,0.49814979,0.125469026,0.829430676,0.165284446,0.116978646,1.906098009,-1.825807068,-0.11061914,9/10/2004 12:00
-0.005921555,-0.141756164,0.271600851,0.424665854,0.18386689,0.285361935,0.663055318,-0.098707815,-0.258902658,1.826451837,-1.716542398,0.042136903,9/10/2004 15:00
-0.3529435,-0.205346703,-0.129949022,0.013928088,-0.178767225,0.201608507,0.330304601,-0.141287212,-0.109041484,0.961721974,-0.922935843,0.301797255,9/10/2004 22:00
-0.3529435,-0.141756164,0.030670927,0.193159113,-0.318985749,-0.015389012,-0.210415315,-0.033419406,0.099781462,0.768295558,-0.629646465,0.41493142,9/11/2004 0:00
0.549313556,0.961993897,0.820385677,0.925019132,0.739905866,-0.67780249,0.559070719,1.090676674,1.084934422,1.416842955,-0.451372528,1.860008564,9/13/2004 11:00
2.839658393,2.097539227,3.443844844,2.769605098,1.716600416,-1.290725305,1.182978313,2.407799355,1.65981171,1.30306271,-0.738911135,1.144322832,9/13/2004 19:00
1.798592558,1.407127666,2.212425235,1.974267425,2.350001337,-1.107990553,1.370150592,1.7691084,1.374829806,1.086880244,-0.416867896,1.268172348,9/13/2004 20:00
-0.908178612,-0.691360104,-0.611808869,-0.553636825,-0.473709639,0.239678247,-0.896713669,0.043223508,-0.082017338,0.813807656,-0.014313846,1.309787779,9/14/2004 0:00
1.590379391,0.925656446,1.329015515,1.332022918,0.9719917,-0.96332554,0.496679959,1.632854329,0.834346886,0.72278346,0.543511051,1.848047242,9/15/2004 20:00
-0.3529435,-0.218973247,-0.210258996,-0.064485485,0.469139061,-0.23238653,-0.044039956,0.591078416,0.296320706,0.404198773,1.18759753,1.87047472,9/16/2004 0:00
0.271696001,0.28520888,0.378680817,0.525483305,0.715730259,-0.525523529,-0.314399914,0.900488701,0.578845869,0.609003215,0.555012595,1.612309533,9/16/2004 10:00
-0.283539111,-0.396118318,-0.022869056,0.137149418,0.029143001,-0.133405206,-0.335196834,0.39521319,-0.202397625,0.404198773,0.509006418,1.142329279,9/16/2004 12:00
0.826931112,0.267040155,1.007775617,1.078112299,0.59485222,-0.662574594,0.267913841,0.863586557,0.389676847,0.711405435,-0.192587782,0.875442295,9/16/2004 17:00
1.035144279,0.253413611,0.994390621,1.063176381,0.367601508,-0.666381568,-0.148024555,1.019711013,0.374936404,0.49522297,0.209966267,0.978608692,9/16/2004 19:00
-1.116391779,-1.39994039,-1.066898724,-1.285496844,-0.763816931,1.914746811,-1.458230504,-0.462052003,-1.25633932,0.256284455,0.416994064,0.767790402,9/17/2004 6:00
0.202291612,0.176196528,0.592840749,0.723384229,1.03484828,-0.365630621,-0.252009154,0.758557378,0.1808539,0.301796553,0.35373557,0.79320821,9/17/2004 7:00
-0.3529435,-0.668649197,-0.344108954,-0.228780592,0.459468817,0.376729311,-0.335196834,-0.067482924,-0.342431836,0.506600994,-0.140830833,0.59783996,9/17/2004 10:00
-0.3529435,-0.714071011,-0.210258996,-0.060751506,0.527160519,0.262520091,0.039147723,0.054578014,-0.22450829,0.677271362,-0.451372528,0.504392137,9/17/2004 11:00
-0.699965445,-0.977517527,-0.518113898,-0.426681515,-0.3528316,0.589919856,-0.626353711,-0.237800512,-0.905025422,0.643137288,-0.382363263,0.537534965,9/17/2004 14:00
0.202291612,-0.169009252,0.311755838,0.46947361,0.295074685,-0.133405206,0.080741563,0.327086155,-0.128695409,0.72278346,-0.497378705,0.517599429,9/17/2004 16:00
0.410504778,-0.02365945,0.61961074,0.749522087,0.328920536,-0.350402725,0.101538483,0.585401163,0.119435387,0.643137288,-0.353609402,0.573418929,9/17/2004 18:00
0.063482834,-0.532383758,-0.022869056,0.129681458,0.145185918,0.148310871,-0.023243036,0.020514497,-0.288383544,0.540735068,-0.416867896,0.336186054,9/17/2004 20:00
-1.04698739,-1.381771665,-1.040128733,-1.218285209,-0.829091071,1.6672935,-1.250261306,-0.714689758,-1.337411758,0.324552602,-0.135080061,0.328461034,9/18/2004 3:00
-1.081689585,-1.431735659,-0.999973745,-1.143605615,-0.870189604,1.446489008,-1.375042825,-0.697657999,-1.293190428,0.347308651,-0.204089327,0.282360108,9/18/2004 4:00
-0.491752278,-0.832167725,-0.477958911,-0.389341718,-0.154591617,0.441447869,-0.584759872,-0.331475185,-0.767447951,0.893453827,-0.842425033,0.313758577,9/18/2004 10:00
-0.491752278,-0.809456818,-0.477958911,-0.389341718,-0.25612917,0.471903661,-0.688744471,-0.345668317,-0.885371497,1.155148391,-1.227726766,0.102691092,9/18/2004 12:00
-0.699965445,-1.013854978,-0.692118843,-0.661922236,-0.386677451,0.700322102,-0.688744471,-0.490438267,-1.035232671,1.143770367,-1.164468273,0.182931624,9/18/2004 14:00
-1.04698739,-1.349976395,-0.973203754,-1.113733778,-0.802497903,1.183807801,-1.395839745,-0.430827111,-0.946790011,0.074236063,0.652775721,0.674591773,9/19/2004 6:00
0.063482834,-0.064539082,0.057440919,0.223030951,0.145185918,-0.297105089,-0.023243036,0.270313626,0.1808539,1.018612097,-0.790668084,0.570428599,9/19/2004 10:00
0.063482834,-0.046370356,0.110980902,0.271572687,0.038813244,-0.300912063,0.37189844,0.190832085,-0.109041484,1.667159494,-1.423253019,0.457543628,9/19/2004 12:00
-0.075325944,-0.223515428,0.231445864,0.391060037,-0.309315506,-0.274263245,-0.106430716,0.30721577,-0.489836269,1.371330857,-1.198972906,0.440598422,9/19/2004 13:00
-0.630561056,-0.832167725,-0.678733847,-0.650720296,-0.594587677,0.586112882,-0.855119829,-0.430827111,-1.226858433,1.542001224,-1.342742209,0.441096811,9/19/2004 15:00
1.520975002,0.884776814,1.40932549,1.399234553,0.420787845,-0.769169866,0.829430676,1.065129036,0.382306625,1.780939739,-1.382997614,0.713216873,9/19/2004 17:00
1.173953057,0.662209929,0.887310655,0.977294848,0.826938054,-0.628311827,1.411744431,0.608110175,0.731163783,1.416842955,-1.037951286,0.80093323,9/19/2004 18:00
1.173953057,0.748511375,0.686535719,0.809265762,1.102539981,-0.71587223,1.57811979,0.747202872,0.738534005,0.984478023,-0.399615579,1.089001721,9/19/2004 20:00
-0.214134722,-0.109960895,-0.196874,-0.049549567,-0.25612917,-0.312332985,-0.231212235,0.216379723,0.099781462,0.586247166,0.238720128,1.189177788,9/19/2004 23:00
-0.908178612,-1.027481522,-0.825968801,-0.856089179,-0.826673511,0.551850116,-1.125479787,-0.277541282,-0.760077729,0.59762519,0.204215495,1.175472107,9/20/2004 1:00
-1.116391779,-1.295470219,-0.999973745,-1.162275514,-0.836343754,0.978231205,-1.333448985,-0.388247714,-0.907482162,0.301796553,0.652775721,1.092241245,9/20/2004 5:00
1.104548668,0.69854738,1.128240579,1.178929751,0.884959512,-0.898606982,1.307759832,1.119062939,1.089847903,1.40546493,-0.888431211,1.055609699,9/20/2004 11:00
0.341100389,-0.02365945,0.218060868,0.379858098,0.198372255,-0.289491141,0.288710761,0.233411482,-0.18028696,1.473733077,-1.158717501,0.685805511,9/20/2004 14:00
2.006805725,1.261777864,2.493510146,2.164700389,1.271769235,-1.03946502,1.515729031,1.559050041,1.052996795,1.88334196,-1.521016145,0.553483393,9/20/2004 17:00
2.423232059,1.443465116,2.801365048,2.370069272,1.566711649,-1.187937007,1.848479748,1.814526423,1.492753353,1.473733077,-1.164468273,0.679077268,9/20/2004 18:00
-0.075325944,-0.337069961,-0.036254051,0.11101156,-0.057889187,-0.327560881,0.080741563,-0.010710394,0.190680862,0.72278346,-0.652649553,0.314755353,9/20/2004 22:00
-0.908178612,-0.98660189,-0.812583805,-0.8523552,-0.773487174,0.471903661,-0.896713669,-0.413795353,-0.656894626,0.540735068,-0.100575428,0.693530531,9/21/2004 1:00
-1.04698739,-1.204626593,-0.946433762,-1.068926022,-0.904035455,0.795496452,-1.271058226,-0.481922388,-0.922222606,0.517979019,0.020190787,0.805917114,9/21/2004 2:00
-1.116391779,-1.300012401,-1.040128733,-1.233221128,-0.935463745,0.993459101,-1.416636665,-0.530179038,-1.096651184,0.483844945,0.112203141,0.850273681,9/21/2004 3:00
-1.185796168,-1.336349851,-1.08028372,-1.319102661,-0.966892035,1.088633451,-1.562215103,-0.552888049,-1.16789666,0.3700647,0.370987887,0.927274687,9/21/2004 4:00
-1.04698739,-1.086529879,-0.919663771,-1.005448367,-0.676784743,0.761233686,-1.208667466,-0.379731835,-0.865717573,0.14250421,0.779292708,0.927523882,9/21/2004 5:00
-0.491752278,-0.432455769,-0.277183975,-0.139165079,-0.053054065,-0.110563362,-0.667947551,0.165284446,-0.163089776,0.085614087,0.923062011,0.953440078,9/21/2004 6:00
2.215018892,1.734164721,2.292735209,2.0340111,2.04538868,-1.237427669,1.037399875,1.91387835,1.8833751,0.574869141,0.112203141,1.01175152,9/21/2004 9:00
1.590379391,1.484344748,1.877800341,1.739026704,1.721435538,-1.127025423,1.661307469,1.561888668,1.630330823,0.938965925,-0.301852453,1.159274484,9/21/2004 10:00
0.688122334,0.625872479,0.914080647,0.995964746,0.473974182,-0.765362892,0.975009115,0.997002001,0.564105426,1.246172587,-0.600892604,1.26293927,9/21/2004 11:00
0.341100389,0.448727407,0.592840749,0.723384229,0.174196647,-0.71587223,0.850227596,0.72449386,-0.040252749,1.473733077,-0.836674261,1.284619165,9/21/2004 15:00
2.284423281,1.425296391,2.48012515,2.157232429,1.397482395,-1.290725305,2.056448946,1.834396809,1.43379158,1.041368146,-0.411117123,1.185689069,9/21/2004 19:00
1.590379391,0.907487721,1.31563052,1.324554959,0.899464877,-1.012816202,1.286962912,1.300735033,1.016145686,0.82518568,-0.025815391,1.303807118,9/21/2004 20:00
-0.422347889,-0.309816873,-0.277183975,-0.146633039,-0.468874517,-0.19431679,-0.397587593,0.151091314,-0.219594809,0.620381239,0.365237114,1.400494466,9/21/2004 22:00
-0.561156667,-0.409744862,-0.330723958,-0.213844673,-0.628433528,-0.091528492,-0.709541391,0.142575435,-0.433331237,0.517979019,0.51475719,1.378814571,9/21/2004 23:00
1.382166224,1.21635605,2.105345269,1.903321811,1.397482395,-1.187937007,-0.064836876,1.936587361,1.229882114,0.108370136,1.118588264,1.172481777,9/22/2004 7:00
0.826931112,0.730342649,1.088085592,1.137855974,0.836608297,-0.898606982,1.432541351,1.056613157,0.984208059,1.314440734,-0.733160363,1.166999504,9/22/2004 11:00
0.341100389,0.135316896,0.512530774,0.652438615,0.12101031,-0.670188542,0.184726162,0.582562537,-0.052536452,1.17790444,-0.715908047,0.961912681,9/22/2004 13:00
-0.214134722,-0.141756164,-0.076409039,0.081139723,-0.381842329,-0.319946933,-0.376790673,0.369665552,-0.288383544,0.609003215,0.721784987,1.810917307,9/22/2004 23:00
-0.3529435,-0.323443417,-0.290568971,-0.165302937,-0.435028666,-0.152440076,-0.501572192,0.278829505,-0.502119972,0.529357043,0.888557379,1.826616541,9/23/2004 0:00
-0.908178612,-1.104698604,-0.866123788,-0.927034793,-0.875024726,0.59372683,-1.291855146,-0.158318971,-0.890284978,0.529357043,0.779292708,1.697783142,9/23/2004 2:00
-0.838774223,-0.668649197,-0.518113898,-0.426681515,-0.531731097,0.224450351,-0.938307509,0.142575435,-0.499663231,0.426954822,0.790794252,1.478741444,9/23/2004 6:00
0.757526723,1.034668798,1.529790452,1.485116085,0.870454148,-1.115604501,0.018350803,1.726529003,0.883481697,0.426954822,0.808046569,1.51537299,9/23/2004 7:00
0.479909167,0.648583385,1.155010571,1.201333629,0.193537133,-0.955711592,-0.148024555,1.29505778,0.866284513,0.700027411,0.284726305,1.471514812,9/23/2004 8:00
0.549313556,0.548655396,0.940850638,1.025836584,0.150021039,-0.890993034,0.39269536,1.00551788,0.163656716,1.30306271,-0.566387971,1.42566308,9/23/2004 13:00
1.729188169,1.534308743,2.011650299,1.836110176,0.967156578,-1.184130033,1.640510549,1.800333291,1.421507877,1.598891347,-0.842425033,1.511385883,9/23/2004 17:00
0.132887223,0.271582336,0.325140834,0.47694157,-0.06755943,-0.632118801,0.101538483,0.582562537,0.151373014,0.859319754,0.060446191,1.490204377,9/23/2004 21:00
-0.005921555,0.012678001,0.017285932,0.181957174,-0.115910645,-0.426542205,-0.044039956,0.335602034,-0.030425787,0.745539509,0.071947736,1.27066429,9/23/2004 22:00
-0.838774223,-0.754950642,-0.651963856,-0.60591254,-0.768652052,0.312010753,-1.083885947,-0.061805671,-0.745337286,0.449710871,0.486003329,1.195656837,9/24/2004 1:00
-1.185796168,-1.340892033,-1.093668716,-1.348974498,-0.817003267,1.305630969,-1.104682867,-0.342829691,-1.015578746,0.586247166,0.250221672,1.19939475,9/24/2004 3:00
1.729188169,1.629694551,2.239195226,1.996671303,1.165396561,-1.302146227,0.871024516,1.911039723,1.355175882,0.893453827,-0.043067707,1.428902604,9/24/2004 13:00
-0.075325944,-0.559636846,-0.585038877,-0.512563048,-0.009537971,0.235871273,-0.085633796,-0.144125838,-0.62741374,-0.244348624,1.561397718,0.865723721,9/24/2004 20:00
-1.04698739,-1.458988747,-1.093668716,-1.337772559,-0.691290108,1.842414305,-1.063089028,-0.885007346,-1.460248785,-0.301238746,0.635523405,0.087988635,9/24/2004 22:00
-0.630561056,-1.240964044,-0.839353796,-0.885961017,-1.07809983,1.081019503,-2.269310377,-0.794171299,-1.101564665,-0.221592575,0.031692331,-0.270851008,9/25/2004 0:00
-1.255200557,-1.74514617,-1.227518673,-1.670096752,-0.966892035,2.657106743,-1.749387382,-1.049647681,-1.595369516,-0.255726648,0.209966267,-0.169179776,9/25/2004 4:00
-1.04698739,-1.481699654,-1.08028372,-1.311634701,-1.034583736,1.728205084,-2.123731939,-0.88216872,-1.423397677,-0.244348624,0.186963178,-0.169927358,9/25/2004 7:00
-0.699965445,-1.118325148,-0.785813813,-0.796345504,-0.333491114,1.027721867,-0.979901348,-0.765785034,-1.074540519,0.074236063,-0.434120212,-0.295521233,9/25/2004 10:00
-0.422347889,-0.877589538,-0.491343907,-0.404277637,-0.357666722,0.658445388,-0.938307509,-0.561403929,-0.870631054,0.176638283,-0.715908047,-0.437561925,9/25/2004 11:00
-0.491752278,-1.141036055,-0.558268886,-0.482691211,-0.923375941,0.787882504,-2.019747339,-0.731721517,-1.027862449,0.199394332,-0.842425033,-0.535744438,9/25/2004 12:00
-0.769369834,-1.377229483,-0.759043822,-0.755271728,-0.971727157,1.248526359,-2.061341179,-0.919070864,-1.16789666,0.256284455,-1.055203602,-0.686756121,9/25/2004 14:00
0.202291612,-0.550552483,-0.049639047,0.10727758,-0.115910645,0.163538767,-0.896713669,-0.365538703,-0.366999242,0.222150381,-0.945938932,-0.616981746,9/25/2004 19:00
0.271696001,-0.205346703,0.204675872,0.364922179,0.478809304,-0.358016673,-0.210415315,-0.07883743,0.308604409,-0.232970599,0.158209318,-0.180393514,9/26/2004 1:00
-0.491752278,-0.877589538,-0.317338962,-0.183972835,-0.178767225,0.148310871,-0.439181433,-0.436504364,-0.214681328,-0.221592575,0.140957001,-0.180642709,9/26/2004 2:00
-0.665263251,-1.200084412,-0.625193864,-0.583508662,-0.54140134,0.517587349,-1.042292108,-0.609660579,-0.514403675,-0.471909114,0.601018772,-0.171173329,9/26/2004 4:00
-0.769369834,-1.240964044,-0.63857886,-0.587242642,-0.454369152,0.59372683,-1.146276707,-0.615337832,-0.639697443,-0.608445408,0.790794252,-0.223254916,9/26/2004 7:00
-0.3529435,-0.74586628,-0.263798979,-0.12796314,0.091999581,0.121662052,-0.584759872,-0.339991065,-0.26872962,-0.33537282,0.399741747,-0.134790977,9/26/2004 8:00
-0.769369834,-1.191000049,-0.879508784,-0.949438672,-0.555906705,1.119089243,-1.104682867,-0.859459708,-1.283363466,0.586247166,-1.106960552,-0.409402981,9/26/2004 12:00
0.410504778,-0.527841576,0.017285932,0.167021255,-0.038548701,-0.038230856,-0.335196834,-0.322959306,-0.637240702,0.631759264,-1.29098526,-0.57860584,9/26/2004 17:00
0.063482834,-0.536925939,-0.317338962,-0.191440795,0.091999581,0.285361935,-0.252009154,-0.462052003,-0.676548551,0.449710871,-1.037951286,-0.477682191,9/26/2004 18:00
